NUSEQPATR	NUPATRIMONIO	DEPATRIMONIO	CDPROJETO	CDLOCAL	CODOBJETO	CDMATRFUNCIONARIO	SITUACAO	DTAQUISICAO	DTBAIXA	USUARIO	DTOPERACAO
7936	22473	TELEFONE FIXO INTELBRAS TIP 120I	8	2031	417	133838	EM USO	NULL	NULL	BEA.SC	2025-10-17
7937	22475	TELEFONE FIXO INTELBRAS TIP 120I	8	2031	417	178574	EM USO	NULL	NULL	BEA.SC	2025-10-17
7938	22474	TELEFONE FIXO INTELBRAS TIP 120I	8	2034	417	133838	EM USO	NULL	NULL	BEA.SC	2025-10-17
7939	22476	TELEFONE FIXO INTELBRAS TIP 235G	8	2034	654	133838	EM USO	NULL	NULL	BEA.SC	2025-10-17
7940	22482	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-10-17
7941	22484	NOTEBOOK LENOVO IDEAPAD	8	530	509	181812	EM USO	1899-12-30	NULL	BEA.SC	2025-12-01
7946	22560	CPU	8	530	151	133838	Á DISPOSIÇÃO	2025-10-17	NULL	BEA.SC	2025-12-01
7948	31669	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	4	389	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
7949	22477	TELEFONE FIXO INTELBRAS TIP 125I	8	4	838	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
7950	22478	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
7951	16601	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
7952	7576	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
7953	7716	CPU	8	530	151	193862	EM USO	NULL	NULL	BEA.SC	2025-10-20
7954	22480	SCANNER	8	530	773	193862	EM USO	NULL	NULL	BEA.SC	2025-10-20
7955	22485	MICROONDAS	8	530	174	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7956	798	ENCERADEIRA CLEANER 350	8	530	43	133838	EM USO	1899-12-30	NULL	BEA.SC	2025-10-21
7957	22522	PARAFUSADEIRA FURADEIRA BOSCH	8	530	1260	133838	EM USO	1899-12-30	NULL	BEA.SC	2025-10-21
7958	22523	PLAINA ELÉTRICA	8	530	1261	133838	EM USO	1899-12-30	NULL	BEA.SC	2025-10-21
7959	4102	ASPIRADOR DE PO E AGUA	8	530	1191	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7960	22524	INVERSOR DE SOLDA	8	530	1262	133838	EM USO	1899-12-30	NULL	BEA.SC	2025-10-21
7961	10306	APARADOR DE GRAMA	8	530	1193	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7962	22525	ESMERILHADEIRA ANGULAR	8	530	1222	133838	EM USO	1899-12-30	NULL	BEA.SC	2025-10-21
7963	36176	SERRA MARMORE	8	530	1210	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7964	13877	ESCADA DE ALUMINIO 5 DEGRAUS	8	530	50	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7965	22506	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	EM USO	1899-12-30	NULL	BEA.SC	2025-10-21
7966	22486	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7967	22487	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7968	22488	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7969	22489	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7970	22490	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7971	22491	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7972	22492	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7973	22493	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7974	22494	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7975	22495	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7976	22496	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7977	22497	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7978	22498	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7979	22499	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7980	22500	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7981	22501	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7982	22503	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7983	22504	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7984	22505	CADEIRA VERMELHA	8	530	1263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
7985	22508	AR CONDICIONADO	8	530	170	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
7986	22515	COMPUTADOR ALL IN ONE	8	530	1264	133838	EM USO	1899-12-30	NULL	BEA.SC	2025-10-22
8000	30126	MONITOR	8	530	152	133838	BAIXA	NULL	NULL	BEA.SC	2025-10-23
8001	7705	CPU	8	530	151	133838	BAIXA	NULL	NULL	BEA.SC	2025-10-23
8002	17356	MINI DELL	8	530	185	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8003	22539	CADEIRA DE ESCRITORIO PRETA GIRATORIA SEM BRAÇOS	8	530	496	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8004	7681	TRANSFORMADOR	8	530	186	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8005	22542	SCANNER	8	530	773	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8006	22543	ARMARIO BAIXO 1 PORTA MDF	8	530	657	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8007	22541	TELEFONE FIXO INTELBRAS TIP 235G	8	530	654	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8008	17214	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8009	7679	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8010	22540	TELEFONE FIXO INTELBRAS TIP 235G	8	530	654	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8011	7557	MONITOR LG	8	530	452	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8012	22544	MONITOR	8	530	152	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8013	7718	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8014	22546	TELEFONE FIXO INTELBRAS TIP 235G	8	530	654	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
8015	22548	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
8016	22509	TELEFONE FIXO GRANDSTREAM	8	530	336	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
8026	7667	CPU	8	530	151	133838	BAIXA	NULL	NULL	BEA.SC	2025-10-27
8028	22563	TELEVISÃO 26"	8	530	1271	133838	EM USO	1899-12-30	NULL	BEA.SC	2025-10-27
8032	22554	CADEIRA DE ESCRITORIO	8	530	245	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8037	22527	SWITCH	8	530	904	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8038	7637	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8039	22604	AR CONDICIONADO	8	530	170	133838	EM USO	NULL	NULL	BEA.SC	2025-10-30
8040	22565	SOFÁ DE COURO	8	530	1275	133838	EM USO	1899-12-30	NULL	BEA.SC	2025-10-30
8041	22566	SOFÁ DE COURO	8	530	1275	133838	EM USO	NULL	NULL	BEA.SC	2025-10-30
8042	22568	SOFÁ DE COURO	8	530	1275	133838	EM USO	NULL	NULL	BEA.SC	2025-10-30
8043	17675	PASSADEIRA MANUAL	8	530	1276	133838	BAIXA	1899-12-30	NULL	BEA.SC	2025-10-30
8045	22610	ESTANTE DE FERRO	8	530	254	133838	EM USO	NULL	NULL	BEA.SC	2025-10-31
8047	22531	SWITCH	8	530	904	133838	EM USO	NULL	NULL	BEA.SC	2025-10-31
8048	22532	SWITCH	8	530	904	133838	EM USO	NULL	NULL	BEA.SC	2025-10-31
8055	22676	NOTEBOOK LENOVO V14 G3 IAP	8	530	324	133838	EM USO	2025-10-27	NULL	BEA.SC	2025-11-06
8056	22627	AR CONDICIONADO PHILCO	8	530	312	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8057	15959	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8058	22626	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8059	22628	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8060	22630	MESA DE ESCRITORIO	8	530	321	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8061	22629	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8062	22631	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8063	22632	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8064	22633	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8065	22635	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8066	22636	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8067	7670	SCANNER	8	530	773	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8068	22666	AR CONDICIONADO	8	530	170	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8069	22669	GAVETEIRO 3 GAVETAS COM CHAVE	8	530	252	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8070	22656	TELEFONE FIXO INTELBRAS TIP 235G	8	530	654	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8071	16338	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8072	22667	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8073	8526	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8074	22660	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8075	22672	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	BAIXA	NULL	NULL	BEA.SC	2025-12-03
8076	5653	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8077	22673	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
8078	37250	MARTELETE ROMPEDOR	8	530	164	133838	EM USO	1899-12-30	NULL	BEA.SC	2025-11-14
8079	22674	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8080	22678	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8081	22657	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8082	22668	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8083	22679	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8084	22680	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8085	22649	AR CONDICIONADO	8	530	170	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8086	22637	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8087	22638	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8088	22639	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8089	22640	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8090	22641	SMARTPHONE	8	530	1184	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8091	22642	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8092	22644	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8093	16515	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8094	22643	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8095	22645	SMARTPHONE	8	530	1184	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8096	22646	MONITOR	8	530	152	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8097	22647	MESA DE ESCRITORIO EM L 2 GAVETAS	8	530	662	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8098	7506	NOTEBOOK LENOVO IDEAPAD	8	530	509	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8099	22648	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8100	31960	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8101	22694	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8102	22687	TELEFONE FIXO INTELBRAS TIP 235G	8	530	654	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8103	22688	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8104	22689	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8105	22691	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8106	22690	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8107	22693	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8108	22665	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8109	15803	SMARTPHONE	8	530	1184	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8110	22663	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8111	22661	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8112	22650	TELEFONE FIXO INTELBRAS TIP 235G	8	530	654	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8113	22653	SMARTPHONE	8	530	1184	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8114	22651	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8115	22655	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8116	22652	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8117	22654	SMARTPHONE LG K11	8	530	716	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8118	16251	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8119	22681	TELEFONE FIXO INTELBRAS TIP 125I	8	530	838	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8120	22664	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8121	17230	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8122	22658	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8123	16046	SUPORTE PARA MONITOR	8	530	721	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8124	22659	GAVETEIRO 3 GAVETAS COM CHAVE	8	530	252	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8125	22682	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8126	22683	ARMARIO BAIXO 2 PORTAS	8	530	251	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8127	22684	SMARTPHONE	8	530	1184	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
8133	22697	SWITCH	8	530	904	133838	EM USO	1899-12-30	NULL	BEA.SC	2025-11-19
8149	37251	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-25
8150	37252	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-25
8151	37253	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-25
8152	37254	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-25
8153	37255	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-25
8154	37256	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-25
8155	37257	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-25
8156	37258	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-25
8157	37259	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-25
8158	37260	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-25
8159	37261	SMARTPHONE SAMSUNG	8	530	709	133838	EM USO	NULL	NULL	BEA.SC	2025-11-25
8160	5179	CAIXA DE SOM	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
8161	5184	CAIXA DE SOM	8	2034	1253	133838	À DISPOSIÇÃO	2011-12-11	NULL	BEA.SC	2025-10-16
8162	5197	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-10-30
8163	5198	ESTANTE DE FERRO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-10-31
8164	5200	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-10-31
8165	5201	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-22
8166	5204	ESTANTE DE FERRO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-22
8167	5206	ESTANTE DE FERRO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-22
8168	4303	IMPRESSORA HP	8	530	517	133838	Á DISPOSIÇÃO	2011-12-11	NULL	RYAN	2025-06-10
8171	6918	LAVA JATO WAP L2000	8	530	NULL	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-06-18
8210	4613	ASPIRADOR DE PO	8	530	NULL	7808	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-03
8228	6959	ASPIRADOR DE PO E AGUA	8	530	NULL	133838	Á DISPOSIÇÃO	2015-04-14	NULL	BEA.SC	2025-10-29
8229	6877	CAIXA DE FERRAMENTAS - METALICA	8	530	NULL	133838	Á DISPOSIÇÃO	2017-01-27	NULL	BEA.SC	2025-10-29
8235	8750	MINI DELL	8	530	NULL	133838	BAIXA	2015-11-02	NULL	BEA.SC	2025-11-06
8236	8740	MONITOR DELL	8	2034	402	133838	EM USO	2015-11-05	NULL	BEA.SC	2025-12-11
8239	5708	MINI DELL	8	530	NULL	133838	Á DISPOSIÇÃO	2015-11-16	NULL	RYAN	2025-06-10
8241	5692	MONITOR DELL	8	530	NULL	133838	BAIXA	2016-01-11	NULL	BEA.SC	2025-12-11
8242	5658	MINI DELL	8	530	NULL	133838	Á DISPOSIÇÃO	2016-01-22	NULL	RYAN	2025-06-10
8243	5750	MINI DELL	8	530	NULL	133838	EM USO	2016-06-15	NULL	BEA.SC	2025-11-14
8260	8626	LAVADORA DE ALTA PRESSÃO LAVOR LV1900	8	530	358	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-06-18
8272	17485	ESCADA DE FERRO	8	530	NULL	133838	EM USO	NULL	NULL	TEIXEIRA	2019-09-05
8277	17547	MESA DE ESCRITORIO PEQUENA	8	530	NULL	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-02
8283	17588	ENCERADEIRA CLEANER 400 110V	8	530	345	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2025-03-28
8303	17648	LAVADORA DE ALTA PRESSÃO HD 6/15 KARCHER	8	530	366	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-29
8358	19347	PONTO ELETRONICO	8	530	NULL	133838	Á DISPOSIÇÃO	NULL	NULL	TEIXEIRA	2020-03-16
8422	4777	NOTEBOOK LENOVO IDEAPAD 3I I5 8GB 256GB W11	8	530	98	133838	EM USO	NULL	NULL	BEA.SC	2025-11-04
8423	6987	SERVIDOR DELL	8	530	1272	133838	EM USO	NULL	NULL	BEA.SC	2025-10-28
8424	6977	SERVIDOR DELL	8	530	263	133838	EM USO	NULL	NULL	BEA.SC	2025-10-28
8425	15712	SERVIDOR SISFIN	8	530	266	133838	EM USO	NULL	NULL	BEA.SC	2025-10-28
8426	15714	SERVIDOR FIREWALL BACKUP	8	530	269	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8427	7669	COMPUTADOR ANDRÉ SISFIN	8	530	274	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8438	25928	CORTADOR DE GRAMA ELETRICO GARTHEN GSM-200G	8	NULL	305	133838	BAIXA	NULL	2025-12-11	RYAN	2024-06-18
8465	25949	CADEIRA DE ESCRITORIO PRETO	8	530	342	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-15
8471	30005	CADEIRA DE ESCRITORIO PRETO	8	530	342	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8473	30007	CADEIRA DE ESCRITORIO PRETO	8	530	342	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8475	30010	CADEIRA DE ESCRITORIO PRETO	8	530	342	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8479	30013	CADEIRA DE ESCRITORIO PRETO	8	530	342	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8484	30019	CADEIRA DE ESCRITORIO VERDE	8	530	347	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8507	25805	ENCERADEIRA CLEANER 300 110V	8	530	343	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2025-03-28
8516	17706	ENCERADEIRA CLEANER 400 110V	8	530	345	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2025-03-28
8518	25811	ENCERADEIRA CLEANER 350 110V	8	530	344	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2025-03-28
8519	1391	ENCERADEIRA CLEANER 300 110V	8	530	343	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2025-03-28
8523	13945	ESCADA DE ALUMINIO 7 DEGRAUS	8	530	52	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-29
8524	13870	ESCADA DE ALUMINIO 7 DEGRAUS	8	530	52	133838	BAIXA	NULL	NULL	BEA.SC	2025-10-31
8525	13886	ESCADA 7 DEGRAUS	8	530	52	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-06-17
8536	6622	ASPIRADOR DE PÓ KRONOS 23	8	530	21	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-06-18
8537	6520	ASPIRADOR DE PÓ KRONOS 23	8	530	21	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-06-18
8545	30043	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-02
8548	13693	ENCERADEIRA CLEANER 300 110V	8	530	343	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-06-20
8559	30037	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-02
8560	30038	CADEIRA DE ESCRITORIO PRETA (FIXA)	8	530	396	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-02
8561	30039	CADEIRA DE ESCRITORIO PRETA (FIXA)	8	530	396	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-02
8562	30042	CADEIRA DE ESCRITORIO PRETA (FIXA)	8	530	396	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8564	30045	CADEIRA DE ESCRITORIO PRETA (FIXA)	8	530	396	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-02
8565	30099	CADEIRA DE ESCRITORIO PRETA (FIXA)	8	530	396	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-02
8571	30064	SMARTPHONE SAMSUNG GALAXY A15	8	530	322	135583	EM USO	2024-06-17	NULL	BEA.SC	2025-11-14
8572	30068	ARMARIO BAIXO 2 GAVETAS	8	530	404	133838	EM USO	NULL	NULL	BEA.SC	2025-10-31
8574	30076	COFRE	8	530	413	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-15
8575	14062	LONGARINA ESTOFADA CINZA 2 LUGARES	8	4	434	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
8576	14063	LONGARINA ESTOFADA CINZA 3 LUGARES	8	4	435	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
8577	14064	LONGARINA ESTOFADA CINZA 3 LUGARES	8	4	435	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
8578	14065	LONGARINA ESTOFADA CINZA 3 LUGARES	8	4	435	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
