NUPATR	CODPROJ	DTMOVI	TIPO	USUARIO	DTOPERACAO
19350	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
19370	999915	2025-07-25 00:00:00	INCLUSAO	TIAGOP	2025-07-25 00:00:00
19370	999915	2025-10-01 00:00:00	INCLUSAO	TIAGOP	2025-10-01 00:00:00
19443	195	2025-08-26 00:00:00	INCLUSAO	LUIZ	2025-08-26 00:00:00
19454	841	2025-08-04 00:00:00	INCLUSAO	BEA.SC	2025-08-04 00:00:00
19455	379	2025-08-11 00:00:00	INCLUSAO	BEA.SC	2025-08-11 00:00:00
19463	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
19464	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
19479	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
19482	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
19491	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
19500	379	2025-08-20 00:00:00	INCLUSAO	BEA.SC	2025-08-20 00:00:00
19501	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
19501	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
19503	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
19506	8	2025-10-21 00:00:00	INCLUSAO	BEA.SC	2025-10-21 00:00:00
19508	8	2025-10-21 00:00:00	INCLUSAO	BEA.SC	2025-10-21 00:00:00
19550	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
19558	878	2025-08-04 00:00:00	INCLUSAO	BEA.SC	2025-08-04 00:00:00
19558	878	2025-08-04 00:00:00	INCLUSAO	BEA.SC	2025-08-04 00:00:00
19558	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
19558	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
19558	999915	2025-10-30 00:00:00	INCLUSAO	TIAGOP	2025-10-30 00:00:00
19558	999915	2025-10-30 00:00:00	INCLUSAO	TIAGOP	2025-10-30 00:00:00
19558	8	2025-10-30 00:00:00	INCLUSAO	BEA.SC	2025-10-30 00:00:00
19558	8	2025-10-30 00:00:00	INCLUSAO	BEA.SC	2025-10-30 00:00:00
19562	999915	2025-08-07 00:00:00	INCLUSAO	TIAGOP	2025-08-07 00:00:00
19573	630	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
19574	407	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
19574	630	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
19915	199	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
19915	199	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
19915	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
19915	999915	2025-10-14 00:00:00	INCLUSAO	TIAGOP	2025-10-14 00:00:00
19916	199	2025-09-01 00:00:00	INCLUSAO	BEA.SC	2025-09-01 00:00:00
19916	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
19916	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
19917	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
19917	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
19917	999915	2025-10-07 00:00:00	INCLUSAO	TIAGOP	2025-10-07 00:00:00
19917	999915	2025-10-07 00:00:00	INCLUSAO	TIAGOP	2025-10-07 00:00:00
19931	100001	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
19942	199	2025-09-01 00:00:00	INCLUSAO	BEA.SC	2025-09-01 00:00:00
19942	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
19942	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
19945	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
19945	999915	2025-10-07 00:00:00	INCLUSAO	TIAGOP	2025-10-07 00:00:00
19949	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
19949	999915	2025-10-07 00:00:00	INCLUSAO	TIAGOP	2025-10-07 00:00:00
19952	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
19953	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
19953	999915	2025-10-07 00:00:00	INCLUSAO	TIAGOP	2025-10-07 00:00:00
19953	999915	2025-10-07 00:00:00	INCLUSAO	TIAGOP	2025-10-07 00:00:00
19956	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
19956	999915	2025-10-07 00:00:00	INCLUSAO	TIAGOP	2025-10-07 00:00:00
19964	199	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
19964	199	2025-09-01 00:00:00	INCLUSAO	BEA.SC	2025-09-01 00:00:00
19964	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
22401	8	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
22401	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
22402	545	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
22403	545	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
22404	750	2025-08-05 00:00:00	INCLUSAO	BEA.SC	2025-08-05 00:00:00
22405	545	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
22406	197	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
22408	8	2025-08-08 00:00:00	INCLUSAO	BEA.SC	2025-08-08 00:00:00
22408	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
22408	195	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
22409	197	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
22411	197	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
22413	197	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
22414	8	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
22414	8	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
22420	530	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
22420	530	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
22422	8	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
22422	8	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
22423	8	2025-08-22 00:00:00	INCLUSAO	BEA.SC	2025-08-22 00:00:00
22423	8	2025-08-22 00:00:00	INCLUSAO	BEA.SC	2025-08-22 00:00:00
22423	934	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
22427	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
22428	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
22430	8	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
22430	750	2025-09-23 00:00:00	INCLUSAO	BEA.SC	2025-09-23 00:00:00
22431	8	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
22432	8	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
22434	8	2025-09-08 00:00:00	INCLUSAO	BEA.SC	2025-09-08 00:00:00
22434	8	2025-09-08 00:00:00	INCLUSAO	BEA.SC	2025-09-08 00:00:00
22434	8	2025-11-06 00:00:00	INCLUSAO	BEA.SC	2025-11-06 00:00:00
22435	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
22436	8	2025-09-12 00:00:00	INCLUSAO	BEA.SC	2025-09-12 00:00:00
22436	8	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
22437	8	2025-09-12 00:00:00	INCLUSAO	BEA.SC	2025-09-12 00:00:00
22437	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
22438	8	2025-09-12 00:00:00	INCLUSAO	BEA.SC	2025-09-12 00:00:00
22438	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
22439	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
22440	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
22443	917	2025-10-06 00:00:00	INCLUSAO	BEA.SC	2025-10-06 00:00:00
22445	8	2025-10-06 00:00:00	INCLUSAO	BEA.SC	2025-10-06 00:00:00
22445	8	2025-10-21 00:00:00	INCLUSAO	BEA.SC	2025-10-21 00:00:00
22447	197	2025-10-13 00:00:00	INCLUSAO	BEA.SC	2025-10-13 00:00:00
22448	197	2025-10-13 00:00:00	INCLUSAO	BEA.SC	2025-10-13 00:00:00
22448	197	2025-10-13 00:00:00	INCLUSAO	BEA.SC	2025-10-13 00:00:00
22469	8	2025-10-17 00:00:00	INCLUSAO	BEA.SC	2025-10-17 00:00:00
22471	8	2025-10-17 00:00:00	INCLUSAO	BEA.SC	2025-10-17 00:00:00
22474	8	2025-10-17 00:00:00	INCLUSAO	BEA.SC	2025-10-17 00:00:00
22484	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
22486	8	2025-10-21 00:00:00	INCLUSAO	BEA.SC	2025-10-21 00:00:00
22515	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
22529	200	2025-11-18 00:00:00	INCLUSAO	BEA.SC	2025-11-18 00:00:00
22541	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
22549	633	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
22549	633	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
22549	633	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
22550	197	2025-10-27 00:00:00	INCLUSAO	BEA.SC	2025-10-27 00:00:00
22554	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
22554	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
22555	198	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
22556	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
22557	8	2025-10-31 00:00:00	INCLUSAO	BEA.SC	2025-10-31 00:00:00
22558	8	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
22558	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
22559	8	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
22559	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
22560	8	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
22560	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
22561	8	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
22561	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
22561	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
22561	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
22582	721	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
22582	721	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
22583	721	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
22584	721	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
22585	721	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
22595	197	2025-10-27 00:00:00	INCLUSAO	BEA.SC	2025-10-27 00:00:00
22596	197	2025-10-27 00:00:00	INCLUSAO	BEA.SC	2025-10-27 00:00:00
22596	197	2025-10-27 00:00:00	INCLUSAO	BEA.SC	2025-10-27 00:00:00
22597	197	2025-10-27 00:00:00	INCLUSAO	BEA.SC	2025-10-27 00:00:00
22598	197	2025-10-27 00:00:00	INCLUSAO	BEA.SC	2025-10-27 00:00:00
22606	934	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
22606	934	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
22606	934	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
22616	8	2025-10-31 00:00:00	INCLUSAO	BEA.SC	2025-10-31 00:00:00
22622	8	2025-11-11 00:00:00	INCLUSAO	BEA.SC	2025-11-11 00:00:00
22650	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
22672	8	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
23001	377	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23002	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23003	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23003	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23003	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23004	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23005	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23006	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23007	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23008	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23009	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23010	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23011	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23012	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23013	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23014	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23015	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23016	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23017	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23018	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23019	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23020	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23021	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23022	379	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23023	377	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23023	377	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
23024	200	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
23025	379	2025-09-12 00:00:00	INCLUSAO	BEA.SC	2025-09-12 00:00:00
23026	379	2025-09-12 00:00:00	INCLUSAO	BEA.SC	2025-09-12 00:00:00
23030	379	2025-09-04 00:00:00	INCLUSAO	BEA.SC	2025-09-04 00:00:00
23030	379	2025-09-12 00:00:00	INCLUSAO	BEA.SC	2025-09-12 00:00:00
23031	379	2025-09-12 00:00:00	INCLUSAO	BEA.SC	2025-09-12 00:00:00
23031	379	2025-09-12 00:00:00	INCLUSAO	BEA.SC	2025-09-12 00:00:00
23034	379	2025-09-12 00:00:00	INCLUSAO	BEA.SC	2025-09-12 00:00:00
23034	379	2025-09-12 00:00:00	INCLUSAO	BEA.SC	2025-09-12 00:00:00
23034	379	2025-09-12 00:00:00	INCLUSAO	BEA.SC	2025-09-12 00:00:00
23038	379	2025-09-04 00:00:00	INCLUSAO	BEA.SC	2025-09-04 00:00:00
23040	200	2025-09-04 00:00:00	INCLUSAO	BEA.SC	2025-09-04 00:00:00
23041	379	2025-09-11 00:00:00	INCLUSAO	BEA.SC	2025-09-11 00:00:00
23043	379	2025-11-18 00:00:00	INCLUSAO	BEA.SC	2025-11-18 00:00:00
23300	377	2025-08-20 00:00:00	INCLUSAO	BEA.SC	2025-08-20 00:00:00
23301	377	2025-08-20 00:00:00	INCLUSAO	BEA.SC	2025-08-20 00:00:00
23301	377	2025-08-20 00:00:00	INCLUSAO	BEA.SC	2025-08-20 00:00:00
23302	379	2025-08-20 00:00:00	INCLUSAO	BEA.SC	2025-08-20 00:00:00
23311	379	2025-08-20 00:00:00	INCLUSAO	BEA.SC	2025-08-20 00:00:00
23313	379	2025-08-20 00:00:00	INCLUSAO	BEA.SC	2025-08-20 00:00:00
23314	379	2025-08-20 00:00:00	INCLUSAO	BEA.SC	2025-08-20 00:00:00
23318	379	2025-08-20 00:00:00	INCLUSAO	BEA.SC	2025-08-20 00:00:00
23890	379	2025-08-20 00:00:00	INCLUSAO	BEA.SC	2025-08-20 00:00:00
25000	773	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25003	773	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25014	773	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25036	773	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25046	773	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25145	773	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25146	773	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25166	200	2025-08-21 00:00:00	INCLUSAO	BEA.SC	2025-08-21 00:00:00
25166	200	2025-08-26 00:00:00	INCLUSAO	BEA.SC	2025-08-26 00:00:00
25202	999915	2025-12-01 00:00:00	INCLUSAO	TIAGOP	2025-12-01 00:00:00
25206	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
25206	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
25207	999915	2025-12-01 00:00:00	INCLUSAO	TIAGOP	2025-12-01 00:00:00
25209	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
25217	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
25223	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
25250	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
25252	195	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
25259	608	2025-10-27 00:00:00	INCLUSAO	BEA.SC	2025-10-27 00:00:00
25289	999915	2025-07-25 00:00:00	INCLUSAO	TIAGOP	2025-07-25 00:00:00
25289	999915	2025-07-25 00:00:00	INCLUSAO	TIAGOP	2025-07-25 00:00:00
25290	8	2025-11-25 00:00:00	INCLUSAO	BEA.SC	2025-11-25 00:00:00
25290	8	2025-11-25 00:00:00	INCLUSAO	BEA.SC	2025-11-25 00:00:00
25293	999915	2025-08-14 00:00:00	INCLUSAO	TIAGOP	2025-08-14 00:00:00
25293	999915	2025-09-29 00:00:00	INCLUSAO	TIAGOP	2025-09-29 00:00:00
25296	650	2025-08-15 00:00:00	INCLUSAO	BEA.SC	2025-08-15 00:00:00
25333	195	2025-08-26 00:00:00	INCLUSAO	LUIZ	2025-08-26 00:00:00
25337	999915	2025-10-14 00:00:00	INCLUSAO	TIAGOP	2025-10-14 00:00:00
25339	650	2025-08-15 00:00:00	INCLUSAO	BEA.SC	2025-08-15 00:00:00
25340	999915	2025-07-25 00:00:00	INCLUSAO	TIAGOP	2025-07-25 00:00:00
25343	650	2025-08-15 00:00:00	INCLUSAO	BEA.SC	2025-08-15 00:00:00
25345	999915	2025-10-14 00:00:00	INCLUSAO	TIAGOP	2025-10-14 00:00:00
25356	999915	2025-10-08 00:00:00	INCLUSAO	TIAGOP	2025-10-08 00:00:00
25372	999915	2025-10-07 00:00:00	INCLUSAO	TIAGOP	2025-10-07 00:00:00
25374	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25390	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25391	104	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
25391	104	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
25392	104	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
25392	104	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
25398	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25398	999915	2025-12-02 00:00:00	INCLUSAO	TIAGOP	2025-12-02 00:00:00
25398	999915	2025-12-02 00:00:00	INCLUSAO	TIAGOP	2025-12-02 00:00:00
25399	199	2025-09-01 00:00:00	INCLUSAO	BEA.SC	2025-09-01 00:00:00
25400	642	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
25400	199	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
25400	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25401	199	2025-09-01 00:00:00	INCLUSAO	BEA.SC	2025-09-01 00:00:00
25401	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25402	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25403	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25403	999915	2025-12-02 00:00:00	INCLUSAO	TIAGOP	2025-12-02 00:00:00
25404	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25407	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25408	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25410	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25413	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25414	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25415	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25418	199	2025-09-01 00:00:00	INCLUSAO	BEA.SC	2025-09-01 00:00:00
25418	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25418	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25419	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25420	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25420	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25421	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25422	642	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
25422	199	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
25422	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25423	999915	2025-11-10 00:00:00	INCLUSAO	TIAGOP	2025-11-10 00:00:00
25423	999915	2025-11-10 00:00:00	INCLUSAO	TIAGOP	2025-11-10 00:00:00
25424	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25424	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25425	199	2025-09-01 00:00:00	INCLUSAO	BEA.SC	2025-09-01 00:00:00
25425	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25426	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25427	642	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
25427	199	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
25427	199	2025-09-01 00:00:00	INCLUSAO	BEA.SC	2025-09-01 00:00:00
25428	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25428	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25430	199	2025-09-01 00:00:00	INCLUSAO	BEA.SC	2025-09-01 00:00:00
25430	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25431	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
25433	999915	2025-10-14 00:00:00	INCLUSAO	TIAGOP	2025-10-14 00:00:00
25434	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
25435	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25436	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25437	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25437	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25437	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25437	999915	2025-12-02 00:00:00	INCLUSAO	TIAGOP	2025-12-02 00:00:00
25438	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
25439	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
25440	199	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
25442	999915	2025-10-10 00:00:00	INCLUSAO	TIAGOP	2025-10-10 00:00:00
25444	999915	2025-10-14 00:00:00	INCLUSAO	TIAGOP	2025-10-14 00:00:00
25447	999915	2025-10-10 00:00:00	INCLUSAO	TIAGOP	2025-10-10 00:00:00
25508	665	2025-08-26 00:00:00	INCLUSAO	BEA.SC	2025-08-26 00:00:00
25516	665	2025-08-26 00:00:00	INCLUSAO	BEA.SC	2025-08-26 00:00:00
25537	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25538	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25540	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25541	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
